question_id,category,engine,repeat_index,vendor,in_universe,measured_subject
Q0088,best error tracking software for developers,claude,3,Honeycomb,False,False
Q0088,best error tracking software for developers,claude,3,New Relic,False,False
Q0088,best error tracking software for developers,claude,3,OneAgent,False,False
Q0088,best error tracking software for developers,claude,3,OpenObserve,False,False
Q0088,best error tracking software for developers,claude,3,Opsgenie,True,False
Q0088,best error tracking software for developers,claude,3,PagerDuty,True,False
Q0088,best error tracking software for developers,claude,3,Rollbar,True,False
Q0088,best error tracking software for developers,claude,3,Sauce Labs,False,False
Q0088,best error tracking software for developers,claude,3,Sentry,True,False
Q0088,best error tracking software for developers,claude,3,Slack,False,False
Q0088,best error tracking software for developers,google_aio,1,Datadog,False,False
Q0088,best error tracking software for developers,google_aio,1,Guideflow Blog,False,False
Q0088,best error tracking software for developers,google_aio,1,New Relic,False,False
Q0088,best error tracking software for developers,google_aio,1,Seer,False,False
Q0088,best error tracking software for developers,google_aio,1,Sentry,True,False
Q0088,best error tracking software for developers,google_aio,1,Watchdog,False,False
Q0088,best error tracking software for developers,google_aio,2,Datadog,False,False
Q0088,best error tracking software for developers,google_aio,2,New Relic,False,False
Q0088,best error tracking software for developers,google_aio,2,PagerDuty,True,False
Q0088,best error tracking software for developers,google_aio,2,Sentry,True,False
Q0088,best error tracking software for developers,google_aio,2,Slack,False,False
Q0088,best error tracking software for developers,google_aio,3,Datadog,False,False
Q0088,best error tracking software for developers,google_aio,3,New Relic,False,False
Q0088,best error tracking software for developers,google_aio,3,Sentry,True,False
Q0088,best error tracking software for developers,perplexity,1,Datadog,False,False
Q0088,best error tracking software for developers,perplexity,1,Jaeger,False,False
Q0088,best error tracking software for developers,perplexity,1,OpenObserve,False,False
Q0088,best error tracking software for developers,perplexity,1,OpenSearch,False,False
Q0088,best error tracking software for developers,perplexity,1,OpenTelemetry,False,False
Q0088,best error tracking software for developers,perplexity,1,Prometheus,False,False
Q0088,best error tracking software for developers,perplexity,1,Raygun,True,False
Q0088,best error tracking software for developers,perplexity,1,Rollbar,True,False
Q0088,best error tracking software for developers,perplexity,1,Sentry,True,False
Q0088,best error tracking software for developers,perplexity,1,SigNoz,False,False
Q0089,best error tracking software for developers,claude,1,Airbrake,False,False
Q0089,best error tracking software for developers,claude,1,Bugpilot,False,False
Q0089,best error tracking software for developers,claude,1,Bugsnag,False,False
Q0089,best error tracking software for developers,claude,1,GlitchTip,False,False
Q0089,best error tracking software for developers,claude,1,Honeybadger,False,False
Q0089,best error tracking software for developers,claude,1,Raygun,True,False
Q0089,best error tracking software for developers,claude,1,Rollbar,True,False
Q0089,best error tracking software for developers,claude,1,Sentry,True,False
Q0089,best error tracking software for developers,claude,1,SmartBear Insight Hub,False,False
Q0089,best error tracking software for developers,claude,1,TrackJS,False,False
Q0089,best error tracking software for developers,google_aio,1,Bugsnag,False,False
Q0089,best error tracking software for developers,google_aio,1,Raygun,True,False
Q0089,best error tracking software for developers,google_aio,1,Rollbar,True,False
Q0089,best error tracking software for developers,google_aio,1,Sentry,True,False
Q0089,best error tracking software for developers,perplexity,1,AppSignal,True,False
Q0089,best error tracking software for developers,perplexity,1,Better Stack,False,False
Q0089,best error tracking software for developers,perplexity,1,Bugsnag,False,False
Q0089,best error tracking software for developers,perplexity,1,Datadog,False,False
Q0089,best error tracking software for developers,perplexity,1,GlitchTip,False,False
Q0089,best error tracking software for developers,perplexity,1,Honeybadger,False,False
Q0089,best error tracking software for developers,perplexity,1,LiveSession,False,False
Q0089,best error tracking software for developers,perplexity,1,New Relic,False,False
Q0089,best error tracking software for developers,perplexity,1,Raygun,True,False
Q0089,best error tracking software for developers,perplexity,1,Rollbar,True,False
Q0089,best error tracking software for developers,perplexity,1,Sentry,True,False
Q0089,best error tracking software for developers,perplexity,1,SigNoz,False,False
Q0090,best error tracking software for developers,claude,1,AppSignal,True,False
Q0090,best error tracking software for developers,claude,1,Honeybadger,False,False
Q0090,best error tracking software for developers,claude,1,Raygun,True,False
Q0090,best error tracking software for developers,claude,1,Sentry,True,False
Q0090,best error tracking software for developers,google_aio,1,AppSignal,True,False
Q0090,best error tracking software for developers,google_aio,1,Raygun,True,False
Q0090,best error tracking software for developers,perplexity,1,AppSignal,True,False
Q0090,best error tracking software for developers,perplexity,1,Base,True,False
Q0090,best error tracking software for developers,perplexity,1,Better Stack,False,False
Q0090,best error tracking software for developers,perplexity,1,Raygun,True,False
Q0090,best error tracking software for developers,perplexity,1,Sentry,True,False
Q0091,best error tracking software for developers,claude,1,Bugsnag,False,False
Q0091,best error tracking software for developers,claude,1,GitHub,False,False
Q0091,best error tracking software for developers,claude,1,Jira,False,False
Q0091,best error tracking software for developers,claude,1,PagerDuty,True,False
Q0091,best error tracking software for developers,claude,1,Rollbar,True,False
Q0091,best error tracking software for developers,claude,1,Sentry,True,False
Q0091,best error tracking software for developers,claude,1,Slack,False,False
Q0091,best error tracking software for developers,perplexity,1,PagerDuty,True,False
Q0092,best simple web analytics tool,claude,1,Amplitude,False,False
Q0092,best simple web analytics tool,claude,1,Fathom,True,False
Q0092,best simple web analytics tool,claude,1,Fathom Analytics,False,False
Q0092,best simple web analytics tool,claude,1,GA4,False,False
Q0092,best simple web analytics tool,claude,1,GoatCounter,False,False
Q0092,best simple web analytics tool,claude,1,Google Analytics,True,False
Q0092,best simple web analytics tool,claude,1,Mixpanel,False,False
Q0092,best simple web analytics tool,claude,1,Plausible,False,False
Q0092,best simple web analytics tool,claude,1,Plausible Analytics,False,False
Q0092,best simple web analytics tool,claude,1,PostHog,False,False
Q0092,best simple web analytics tool,claude,1,Seline,False,False
Q0092,best simple web analytics tool,google_aio,1,Fathom,True,False
Q0092,best simple web analytics tool,google_aio,1,Fathom Analytics,False,False
Q0092,best simple web analytics tool,google_aio,1,Plausible Analytics,False,False
Q0092,best simple web analytics tool,google_aio,1,Simple Analytics,False,False
Q0092,best simple web analytics tool,perplexity,1,Fathom,True,False
Q0092,best simple web analytics tool,perplexity,1,Fathom Analytics,False,False
Q0092,best simple web analytics tool,perplexity,1,Google Analytics,True,False
Q0092,best simple web analytics tool,perplexity,1,Plausible Analytics,False,False
Q0092,best simple web analytics tool,perplexity,1,Simple Analytics,False,False
Q0092,best simple web analytics tool,perplexity,1,Swetrix,False,False
Q0093,best simple web analytics tool,claude,1,Adobe,True,False
Q0093,best simple web analytics tool,claude,1,Adobe Analytics,False,False
Q0093,best simple web analytics tool,claude,1,Amplitude,False,False
Q0093,best simple web analytics tool,claude,1,Fathom,True,False
Q0093,best simple web analytics tool,claude,1,Fathom Analytics,False,False
Q0093,best simple web analytics tool,claude,1,Google Analytics,True,False
Q0093,best simple web analytics tool,claude,1,Google Analytics 360,False,False
Q0093,best simple web analytics tool,claude,1,Google Analytics 4,False,False
Q0093,best simple web analytics tool,claude,1,Matomo,True,False
Q0093,best simple web analytics tool,claude,1,Mixpanel,False,False
Q0093,best simple web analytics tool,claude,1,Plausible,False,False
Q0093,best simple web analytics tool,claude,1,Plausible Analytics,False,False
Q0093,best simple web analytics tool,claude,1,PostHog,False,False
Q0093,best simple web analytics tool,claude,1,Simple Analytics,False,False
Q0093,best simple web analytics tool,claude,1,Swetrix,False,False
Q0093,best simple web analytics tool,claude,1,Umami,False,False
Q0093,best simple web analytics tool,google_aio,1,Fathom,True,False
Q0093,best simple web analytics tool,google_aio,1,Fathom Analytics,False,False
Q0093,best simple web analytics tool,google_aio,1,Matomo,True,False
Q0093,best simple web analytics tool,google_aio,1,Microsoft Clarity,False,False
Q0093,best simple web analytics tool,google_aio,1,Mixpanel,False,False
Q0093,best simple web analytics tool,google_aio,1,Plausible Analytics,False,False
Q0093,best simple web analytics tool,perplexity,1,Adobe,True,False
Q0093,best simple web analytics tool,perplexity,1,Adobe Analytics,False,False
Q0093,best simple web analytics tool,perplexity,1,Amplitude,False,False
Q0093,best simple web analytics tool,perplexity,1,Cabin,False,False
Q0093,best simple web analytics tool,perplexity,1,Cloudflare Web Analytics,False,False
Q0093,best simple web analytics tool,perplexity,1,Contentsquare,False,False
Q0093,best simple web analytics tool,perplexity,1,Countly,False,False
Q0093,best simple web analytics tool,perplexity,1,Crazy Egg,False,False
Q0093,best simple web analytics tool,perplexity,1,Fathom,True,False
Q0093,best simple web analytics tool,perplexity,1,Fathom Analytics,False,False
Q0093,best simple web analytics tool,perplexity,1,GA4,False,False
Q0093,best simple web analytics tool,perplexity,1,GoatCounter,False,False
Q0093,best simple web analytics tool,perplexity,1,Google Analytics,True,False
Q0093,best simple web analytics tool,perplexity,1,Heap,False,False
Q0093,best simple web analytics tool,perplexity,1,Hotjar,True,False
Q0093,best simple web analytics tool,perplexity,1,Kissmetrics,False,False
Q0093,best simple web analytics tool,perplexity,1,Matomo,True,False
Q0093,best simple web analytics tool,perplexity,1,Microsoft Clarity,False,False
Q0093,best simple web analytics tool,perplexity,1,Mixpanel,False,False
Q0093,best simple web analytics tool,perplexity,1,OpenPanel,False,False
Q0093,best simple web analytics tool,perplexity,1,Pirsch,False,False
Q0093,best simple web analytics tool,perplexity,1,Piwik PRO,True,True
Q0093,best simple web analytics tool,perplexity,1,Piwik PRO Analytics Suite,False,False
Q0093,best simple web analytics tool,perplexity,1,Plausible Analytics,False,False
Q0093,best simple web analytics tool,perplexity,1,PostHog,False,False
Q0093,best simple web analytics tool,perplexity,1,Rybbit,False,False
Q0093,best simple web analytics tool,perplexity,1,SegmentStream,False,False
Q0093,best simple web analytics tool,perplexity,1,Seline,False,False
Q0093,best simple web analytics tool,perplexity,1,Simple Analytics,False,False
Q0093,best simple web analytics tool,perplexity,1,Umami,False,False
Q0094,best simple web analytics tool,claude,1,Fathom,True,False
Q0094,best simple web analytics tool,claude,1,Fathom Lite,False,False
Q0094,best simple web analytics tool,claude,1,Google Analytics,True,False
Q0094,best simple web analytics tool,claude,1,Matomo,True,False
Q0094,best simple web analytics tool,claude,1,Matomo Cloud,False,False
Q0094,best simple web analytics tool,google_aio,1,Fathom,True,False
Q0094,best simple web analytics tool,google_aio,1,Fathom Analytics,False,False
Q0094,best simple web analytics tool,google_aio,1,Google Analytics,True,False
Q0094,best simple web analytics tool,google_aio,1,Matomo,True,False
Q0094,best simple web analytics tool,google_aio,1,Matomo Cloud,False,False
Q0094,best simple web analytics tool,perplexity,1,Fathom,True,False
Q0094,best simple web analytics tool,perplexity,1,Google Analytics,True,False
Q0094,best simple web analytics tool,perplexity,1,Matomo,True,False
Q0095,best simple web analytics tool,claude,1,Fathom,True,False
Q0095,best simple web analytics tool,claude,1,Fathom Analytics,False,False
Q0095,best simple web analytics tool,claude,1,Google Analytics,True,False
Q0095,best simple web analytics tool,claude,1,Matomo,True,False
Q0095,best simple web analytics tool,claude,1,Plausible Analytics,False,False
Q0095,best simple web analytics tool,claude,1,PostHog,False,False
Q0095,best simple web analytics tool,claude,1,Swetrix,False,False
Q0095,best simple web analytics tool,claude,1,Umami,False,False
Q0095,best simple web analytics tool,google_aio,1,Matomo,True,False
Q0095,best simple web analytics tool,google_aio,1,Plausible,False,False
Q0095,best simple web analytics tool,google_aio,1,PostHog,False,False
Q0095,best simple web analytics tool,perplexity,1,Matomo,True,False
Q0095,best simple web analytics tool,perplexity,1,Plausible,False,False
Q0095,best simple web analytics tool,perplexity,1,PostHog,False,False
Q0096,best simple web analytics tool,claude,1,Fathom,True,False
Q0096,best simple web analytics tool,claude,1,Fathom Analytics,False,False
Q0096,best simple web analytics tool,claude,1,Google Analytics,True,False
Q0096,best simple web analytics tool,claude,1,Matomo,True,False
Q0096,best simple web analytics tool,claude,1,Plausible Analytics,False,False
Q0096,best simple web analytics tool,claude,1,Rybbit,False,False
Q0096,best simple web analytics tool,claude,1,Simple Analytics,False,False
Q0096,best simple web analytics tool,claude,1,Umami,False,False
Q0096,best simple web analytics tool,claude,1,Umami Cloud,False,False
Q0096,best simple web analytics tool,google_aio,1,Fathom,True,False
Q0096,best simple web analytics tool,google_aio,1,Plausible,False,False
Q0096,best simple web analytics tool,google_aio,1,Umami,False,False
Q0096,best simple web analytics tool,perplexity,1,Adobe,True,False
Q0096,best simple web analytics tool,perplexity,1,Amplitude,False,False
Q0096,best simple web analytics tool,perplexity,1,Crazy Egg,False,False
Q0096,best simple web analytics tool,perplexity,1,DataFast,False,False
Q0096,best simple web analytics tool,perplexity,1,Fathom,True,False
Q0096,best simple web analytics tool,perplexity,1,Fathom Analytics,False,False
Q0096,best simple web analytics tool,perplexity,1,GoAccess,False,False
Q0096,best simple web analytics tool,perplexity,1,GoSquared Analytics,False,False
Q0096,best simple web analytics tool,perplexity,1,Google Analytics,True,False
Q0096,best simple web analytics tool,perplexity,1,Hotjar,True,False
Q0096,best simple web analytics tool,perplexity,1,KISSS,False,False
Q0096,best simple web analytics tool,perplexity,1,Microsoft Clarity,False,False
Q0096,best simple web analytics tool,perplexity,1,Mixpanel,False,False
Q0096,best simple web analytics tool,perplexity,1,Panelbear,False,False
Q0096,best simple web analytics tool,perplexity,1,Pirsch,False,False
Q0096,best simple web analytics tool,perplexity,1,Plausible,False,False
Q0096,best simple web analytics tool,perplexity,1,Plausible Analytics,False,False
Q0096,best simple web analytics tool,perplexity,1,PostHog,False,False
Q0096,best simple web analytics tool,perplexity,1,Simple Analytics,False,False
Q0096,best simple web analytics tool,perplexity,1,Umami,False,False
Q0097,best simple web analytics tool,claude,1,Etracker,False,False
Q0097,best simple web analytics tool,claude,1,Fathom,True,False
Q0097,best simple web analytics tool,claude,1,Fathom Analytics,False,False
Q0097,best simple web analytics tool,claude,1,GA 360,False,False
Q0097,best simple web analytics tool,claude,1,GA4,False,False
Q0097,best simple web analytics tool,claude,1,Google Analytics,True,False
Q0097,best simple web analytics tool,claude,1,Google Analytics 360,False,False
Q0097,best simple web analytics tool,claude,1,Matomo,True,False
Q0097,best simple web analytics tool,claude,1,Matomo Cloud,False,False
Q0097,best simple web analytics tool,claude,1,Plausible,False,False
Q0097,best simple web analytics tool,claude,1,Simple Analytics,False,False
Q0097,best simple web analytics tool,claude,1,Umami,False,False
Q0097,best simple web analytics tool,google_aio,1,Base,True,False
Q0097,best simple web analytics tool,google_aio,1,GA4,False,False
Q0097,best simple web analytics tool,google_aio,1,Google Analytics,True,False
Q0097,best simple web analytics tool,google_aio,1,Matomo,True,False
Q0097,best simple web analytics tool,google_aio,1,Matomo On-Premise,False,False
Q0097,best simple web analytics tool,google_aio,1,Microsoft Clarity,False,False
Q0097,best simple web analytics tool,google_aio,1,Plausible,False,False
Q0097,best simple web analytics tool,google_aio,1,Plausible Self-Hosted,False,False
Q0097,best simple web analytics tool,google_aio,1,Umami,False,False
Q0097,best simple web analytics tool,perplexity,1,Adobe,True,False
Q0097,best simple web analytics tool,perplexity,1,Adobe Analytics,False,False
Q0097,best simple web analytics tool,perplexity,1,Attrifast,False,False
Q0097,best simple web analytics tool,perplexity,1,Fathom,True,False
Q0097,best simple web analytics tool,perplexity,1,Flowsery,False,False
Q0097,best simple web analytics tool,perplexity,1,GA4,False,False
Q0097,best simple web analytics tool,perplexity,1,GoatCounter,False,False
Q0097,best simple web analytics tool,perplexity,1,Google Analytics,True,False
Q0097,best simple web analytics tool,perplexity,1,Google Analytics 4,False,False
Q0097,best simple web analytics tool,perplexity,1,Humblytics,False,False
Q0097,best simple web analytics tool,perplexity,1,Matomo,True,False
Q0097,best simple web analytics tool,perplexity,1,Microsoft Clarity,False,False
Q0097,best simple web analytics tool,perplexity,1,Mixpanel,False,False
Q0097,best simple web analytics tool,perplexity,1,Plausible,False,False
Q0097,best simple web analytics tool,perplexity,1,Simple Analytics,False,False
Q0097,best simple web analytics tool,perplexity,1,Swetrix,False,False
Q0097,best simple web analytics tool,perplexity,1,Umami,False,False
Q0098,best simple web analytics tool,claude,1,GA4,False,False
Q0098,best simple web analytics tool,claude,1,Google Analytics,True,False
Q0098,best simple web analytics tool,claude,1,Google Analytics 4,False,False
Q0098,best simple web analytics tool,claude,1,Hotjar,True,False
Q0098,best simple web analytics tool,claude,1,Leadfeeder,False,False
Q0098,best simple web analytics tool,claude,1,Microsoft Clarity,False,False
Q0098,best simple web analytics tool,claude,1,Plausible,False,False
Q0098,best simple web analytics tool,google_aio,1,HubSpot,False,False
Q0098,best simple web analytics tool,perplexity,1,Calendly,True,False
Q0098,best simple web analytics tool,perplexity,1,GA4,False,False
Q0098,best simple web analytics tool,perplexity,1,Google Analytics,True,False
Q0098,best simple web analytics tool,perplexity,1,Google Analytics 4,False,False
Q0098,best simple web analytics tool,perplexity,1,Google Tag Manager,False,False
Q0098,best simple web analytics tool,perplexity,1,Hotjar,True,False
Q0098,best simple web analytics tool,perplexity,1,HubSpot,False,False
Q0098,best simple web analytics tool,perplexity,1,Microsoft Clarity,False,False
Q0098,best simple web analytics tool,perplexity,1,Salesforce,False,False
Q0099,best small business payroll software,claude,1,ADP,True,False
Q0099,best small business payroll software,claude,1,Deel,True,False
Q0099,best small business payroll software,claude,1,Globalization Partners (G-P),False,False
Q0099,best small business payroll software,claude,1,Gusto,True,False
Q0099,best small business payroll software,claude,1,Paychex,False,False
Q0099,best small business payroll software,claude,1,Remote,True,False
Q0099,best small business payroll software,claude,1,Remote.com,False,False
Q0099,best small business payroll software,claude,1,Rippling,False,False
Q0099,best small business payroll software,google_aio,1,Deel,True,False
Q0099,best small business payroll software,google_aio,1,Gusto,True,False
Q0099,best small business payroll software,google_aio,1,Rippling,False,False
Q0099,best small business payroll software,perplexity,1,BambooHR,False,False
Q0099,best small business payroll software,perplexity,1,Deel,True,False
Q0099,best small business payroll software,perplexity,1,Gusto,True,False
Q0099,best small business payroll software,perplexity,1,HiBob,False,False
Q0099,best small business payroll software,perplexity,1,OnPay,True,False
Q0099,best small business payroll software,perplexity,1,Patriot,False,False
Q0099,best small business payroll software,perplexity,1,Remote,True,False
Q0099,best small business payroll software,perplexity,1,Rippling,False,False
Q0100,best small business payroll software,claude,1,ADP,True,False
Q0100,best small business payroll software,claude,1,Gusto,True,False
Q0100,best small business payroll software,claude,1,OnPay,True,False
Q0100,best small business payroll software,claude,1,Paychex,False,False
Q0100,best small business payroll software,claude,1,Paychex Flex,False,False
Q0100,best small business payroll software,claude,1,Payroll4Free,False,False
Q0100,best small business payroll software,claude,1,QuickBooks,False,False
Q0100,best small business payroll software,claude,1,QuickBooks Online,False,False
Q0100,best small business payroll software,claude,1,QuickBooks Payroll,False,False
Q0100,best small business payroll software,claude,2,ADP,True,False
Q0100,best small business payroll software,claude,2,Gusto,True,False
Q0100,best small business payroll software,claude,2,Justworks,False,False
Q0100,best small business payroll software,claude,2,OnPay,True,False
Q0100,best small business payroll software,claude,2,Paychex,False,False
Q0100,best small business payroll software,claude,2,Paychex Flex,False,False
Q0100,best small business payroll software,claude,2,Paychex Flex Essentials,False,False
Q0100,best small business payroll software,claude,2,Rippling,False,False
Q0100,best small business payroll software,claude,2,Square Payroll,False,False
Q0100,best small business payroll software,claude,3,ADP,True,False
Q0100,best small business payroll software,claude,3,Gusto,True,False
Q0100,best small business payroll software,claude,3,Justworks,False,False
Q0100,best small business payroll software,claude,3,OnPay,True,False
Q0100,best small business payroll software,claude,3,Paychex,False,False
Q0100,best small business payroll software,claude,3,Paychex Flex,False,False
Q0100,best small business payroll software,claude,3,QuickBooks,False,False
Q0100,best small business payroll software,claude,3,QuickBooks Payroll,False,False
Q0100,best small business payroll software,claude,3,Rippling,False,False
Q0100,best small business payroll software,google_aio,1,ADP,True,False
Q0100,best small business payroll software,google_aio,1,Gusto,True,False
Q0100,best small business payroll software,google_aio,1,OnPay,True,False
Q0100,best small business payroll software,google_aio,1,Square,False,False
Q0100,best small business payroll software,google_aio,1,Square Payroll,False,False
Q0100,best small business payroll software,google_aio,2,ADP,True,False
Q0100,best small business payroll software,google_aio,2,Gusto,True,False
Q0100,best small business payroll software,google_aio,2,OnPay,True,False
Q0100,best small business payroll software,google_aio,2,Square POS,False,False
Q0100,best small business payroll software,google_aio,2,Square Payroll,False,False
Q0100,best small business payroll software,google_aio,3,ADP,True,False
Q0100,best small business payroll software,google_aio,3,Gusto,True,False
Q0100,best small business payroll software,google_aio,3,OnPay,True,False
Q0100,best small business payroll software,google_aio,3,QuickBooks,False,False
Q0100,best small business payroll software,google_aio,3,QuickBooks Payroll,False,False
Q0100,best small business payroll software,google_aio,3,Rippling,False,False
Q0100,best small business payroll software,google_aio,3,Square Payroll,False,False
Q0100,best small business payroll software,perplexity,1,ADP,True,False
Q0100,best small business payroll software,perplexity,1,Gusto,True,False
Q0100,best small business payroll software,perplexity,1,OnPay,True,False
Q0100,best small business payroll software,perplexity,1,Paychex,False,False
Q0100,best small business payroll software,perplexity,1,Payroll4Free,False,False
Q0100,best small business payroll software,perplexity,1,QuickBooks,False,False
Q0100,best small business payroll software,perplexity,1,QuickBooks Payroll,False,False
Q0100,best small business payroll software,perplexity,1,Square POS,False,False
Q0100,best small business payroll software,perplexity,1,Square Payroll,False,False
Q0101,best small business payroll software,claude,1,OnPay,True,False
Q0101,best small business payroll software,claude,1,Patriot Accounting,False,False
Q0101,best small business payroll software,claude,1,Patriot Payroll,False,False
Q0101,best small business payroll software,claude,1,Patriot Software,True,False
Q0101,best small business payroll software,claude,1,QuickBooks Desktop,False,False
Q0101,best small business payroll software,claude,1,QuickBooks Online,False,False
Q0101,best small business payroll software,claude,1,TurboTax,False,False
Q0101,best small business payroll software,claude,1,Xero,False,False
Q0101,best small business payroll software,google_aio,1,OnPay,True,False
Q0101,best small business payroll software,google_aio,1,Patriot Software,True,False
Q0101,best small business payroll software,perplexity,1,OnPay,True,False
Q0101,best small business payroll software,perplexity,1,Patriot Software,True,False
Q0102,best small business payroll software,claude,1,Gusto,True,False
Q0102,best small business payroll software,claude,1,Homebase,False,False
Q0102,best small business payroll software,claude,1,Homebase Payroll,False,False
Q0102,best small business payroll software,claude,1,OnPay,True,False
Q0102,best small business payroll software,claude,1,QuickBooks Payroll,False,False
Q0102,best small business payroll software,claude,1,Square,False,False
Q0102,best small business payroll software,claude,1,Square Payroll,False,False
Q0102,best small business payroll software,google_aio,1,Gusto,True,False
Q0102,best small business payroll software,google_aio,1,Homebase,False,False
Q0102,best small business payroll software,google_aio,1,QuickBooks,False,False
Q0102,best small business payroll software,google_aio,1,QuickBooks Payroll,False,False
Q0102,best small business payroll software,google_aio,1,Square,False,False
Q0102,best small business payroll software,google_aio,1,Square Payroll,False,False
Q0102,best small business payroll software,perplexity,1,Gusto,True,False
Q0102,best small business payroll software,perplexity,1,Homebase,False,False
Q0102,best small business payroll software,perplexity,1,OnPay,True,False
Q0102,best small business payroll software,perplexity,1,Paylocity,False,False
Q0102,best small business payroll software,perplexity,1,Square,False,False
Q0102,best small business payroll software,perplexity,1,Square POS,False,False
Q0102,best small business payroll software,perplexity,1,Square Payroll,False,False
Q0103,best small business payroll software,claude,1,Gusto,True,False
Q0103,best small business payroll software,claude,1,OnPay,True,False
Q0103,best small business payroll software,claude,1,Patriot,False,False
Q0103,best small business payroll software,claude,1,Rippling,False,False
Q0103,best small business payroll software,claude,1,TimeTrex,False,False
Q0103,best small business payroll software,google_aio,1,Base,True,False
Q0103,best small business payroll software,google_aio,1,Gusto,True,False
Q0103,best small business payroll software,google_aio,1,Intuit QuickBooks Payroll,False,False
Q0103,best small business payroll software,google_aio,1,OnPay,True,False
Q0103,best small business payroll software,google_aio,1,QuickBooks Accounting,False,False
Q0103,best small business payroll software,google_aio,1,SurePayroll,False,False
Q0103,best small business payroll software,perplexity,1,Base,True,False
Q0103,best small business payroll software,perplexity,1,Gusto,True,False
Q0103,best small business payroll software,perplexity,1,Justworks,False,False
Q0103,best small business payroll software,perplexity,1,OnPay,True,False
Q0103,best small business payroll software,perplexity,1,Patriot Basic,False,False
Q0103,best small business payroll software,perplexity,1,Paychex,False,False
Q0103,best small business payroll software,perplexity,1,Paychex Flex,False,False
Q0103,best small business payroll software,perplexity,1,Paycor,False,False
Q0103,best small business payroll software,perplexity,1,QuickBooks Payroll,False,False
Q0103,best small business payroll software,perplexity,1,Square Payroll,False,False
Q0103,best small business payroll software,perplexity,1,SurePayroll,False,False
Q0104,best small business payroll software,claude,1,Cash App,False,False
Q0104,best small business payroll software,claude,1,Gusto,True,False
Q0104,best small business payroll software,claude,1,OnPay,True,False
Q0104,best small business payroll software,claude,1,Patriot,False,False
Q0104,best small business payroll software,claude,1,QuickBooks Online,False,False
Q0104,best small business payroll software,claude,1,QuickBooks Payroll,False,False
Q0104,best small business payroll software,claude,1,Remote,True,False
Q0104,best small business payroll software,claude,1,Rippling,False,False
Q0104,best small business payroll software,claude,1,Square POS,False,False
Q0104,best small business payroll software,claude,1,Square Payroll,False,False
Q0104,best small business payroll software,claude,1,TSheets,False,False
Q0104,best small business payroll software,claude,1,Warp,False,False
Q0104,best small business payroll software,google_aio,1,Gusto,True,False
Q0104,best small business payroll software,google_aio,1,QuickBooks,False,False
Q0104,best small business payroll software,google_aio,1,QuickBooks Payroll,False,False
Q0104,best small business payroll software,google_aio,1,Rippling,False,False
Q0104,best small business payroll software,perplexity,1,Gusto,True,False
Q0104,best small business payroll software,perplexity,1,QuickBooks Online,False,False
Q0104,best small business payroll software,perplexity,1,QuickBooks Payroll,False,False
Q0104,best small business payroll software,perplexity,1,Rippling,False,False
Q0104,best small business payroll software,perplexity,1,Warp,False,False
Q0105,best small business payroll software,claude,1,ADP,True,False
Q0105,best small business payroll software,claude,1,Gusto,True,False
Q0105,best small business payroll software,claude,1,OnPay,True,False
Q0105,best small business payroll software,claude,1,Patriot Payroll,False,False
Q0105,best small business payroll software,claude,1,Paychex,False,False
Q0105,best small business payroll software,claude,1,Paychex Flex,False,False
Q0105,best small business payroll software,claude,1,QuickBooks,False,False
Q0105,best small business payroll software,claude,1,QuickBooks Payroll,False,False
Q0105,best small business payroll software,claude,1,RUN Powered by ADP,False,False
Q0105,best small business payroll software,claude,1,Rippling,False,False
Q0105,best small business payroll software,claude,1,SurePayroll,False,False
Q0105,best small business payroll software,google_aio,1,Gusto,True,False
Q0105,best small business payroll software,google_aio,1,Intuit,False,False
Q0105,best small business payroll software,google_aio,1,OnPay,True,False
Q0105,best small business payroll software,google_aio,1,Patriot Software,True,False
Q0105,best small business payroll software,google_aio,1,QuickBooks,False,False
Q0105,best small business payroll software,google_aio,1,QuickBooks Payroll,False,False
Q0105,best small business payroll software,perplexity,1,ADP,True,False
Q0105,best small business payroll software,perplexity,1,ADP RUN,False,False
Q0105,best small business payroll software,perplexity,1,Deel,True,False
Q0105,best small business payroll software,perplexity,1,Gusto,True,False
Q0105,best small business payroll software,perplexity,1,Justworks,False,False
Q0105,best small business payroll software,perplexity,1,OnPay,True,False
Q0105,best small business payroll software,perplexity,1,Patriot Payroll,False,False
Q0105,best small business payroll software,perplexity,1,Paychex Flex,False,False
Q0105,best small business payroll software,perplexity,1,QuickBooks,False,False
Q0105,best small business payroll software,perplexity,1,QuickBooks Online,False,False
Q0105,best small business payroll software,perplexity,1,QuickBooks Payroll,False,False
Q0105,best small business payroll software,perplexity,1,RUN Powered by ADP,False,False
Q0105,best small business payroll software,perplexity,1,Rippling,False,False
Q0105,best small business payroll software,perplexity,1,Square,False,False
Q0105,best small business payroll software,perplexity,1,Square Payroll,False,False
Q0105,best small business payroll software,perplexity,1,SurePayroll,False,False
Q0105,best small business payroll software,perplexity,1,Wave,False,False
Q0105,best small business payroll software,perplexity,1,Wave Payroll,False,False
Q0106,cap table management,claude,1,AngelList Stack,False,False
Q0106,cap table management,claude,1,Carta,True,False
Q0106,cap table management,claude,1,J.P. Morgan Workplace Solutions,False,False
Q0106,cap table management,claude,1,Ledgy,True,True
Q0106,cap table management,claude,1,Morgan Stanley at Work,False,False
Q0106,cap table management,claude,1,Pulley,True,False
Q0106,cap table management,claude,1,Shareworks,False,False
